Fecha,CPI,CPI Tradable,CPI Non-Tradable,CPI Core,CPI Non-Core,CPI Food and Energy,CPI Excluding Food and Energy,CPI Food and Beverages,CPI Excluding Food and Beverages,CPI Core Excluding Food and Beverages,CPI Imported,Wholesale Price Index,Reserve Requirement Rate,Monetary Policy Rate,Circulating Currency Seasonally Adjusted (mill S/),Net International Reserves (mill $),Real Minimum Wage (Index)
2012-04-01,0.2708054937757503,0.197371382874756,0.3146182554165006,0.2858931311786462,0.2444216748109673,0.3729505852923995,0.187885300542909,0.397263888673672,0.1899371517148292,0.201294099677415,0.1309147943730073,0.0638231840921899,16.0815291300543,4.25,0.0047094448690316,0.030489881517862,-0.005287297469397
2012-05-01,0.2621882835647151,0.1869560130839535,0.3069889477086086,0.2839408983569329,0.2234222801390388,0.3541510556315417,0.1874588414169862,0.3795330704345157,0.1870553405232664,0.2003660131440826,0.1186624487818139,0.040458595199816,18.8948341611616,4.25,0.0055579775141358,-0.0105757523047486,-0.0003924536700022
2012-06-01,0.2545839653740804,0.1779799758637895,0.3001168347045456,0.2823575996288471,0.2046056250304502,0.3371168730630565,0.1874469328570078,0.3632690407529622,0.1849264368140173,0.1999075697828111,0.1098588428918521,0.0232006275435775,16.993685636061,4.25,0.0114299082906532,0.0060300270735909,0.1115189864031189
2012-07-01,0.2482128765847411,0.17065182810355,0.2942357958864998,0.281291761657872,0.1883235334265304,0.3222001369629202,0.1879599680822196,0.3486453298122795,0.1837941254006647,0.2000802071447478,0.1047633916962779,0.0121944915839957,15.8023734343825,4.25,0.012160839276573,0.0131935342944518,-0.000902772877278
2012-08-01,0.2431696425772905,0.1651523157760464,0.2893945521493903,0.2808407302838506,0.1746657915275064,0.3094629283371089,0.189119148392083,0.3355136677903087,0.1839052980246603,0.2010342691011275,0.1036382482774543,0.0072034548809753,18.1117509764227,4.25,0.0107045391004336,0.0308899620558813,-0.005058294177204
2012-09-01,0.2394770347540209,0.1616325847099252,0.2855428413873577,0.2810427919419747,0.1636284872118032,0.2988374425859427,0.1910223899102612,0.3236303148889082,0.185453096634887,0.2028806622822267,0.1066794140631109,0.0076855265716471,22.8020468186839,4.25,0.0146450188302007,0.0232554248715932,-0.0053977708965948
2012-10-01,0.2371401051493065,0.1601976118924689,0.282627526723437,0.2818750800087356,0.1552729406796545,0.290296412254912,0.1937017341010842,0.3128764844025046,0.1885226753286968,0.2056616782560606,0.1139380297478891,0.0129233998151048,24.2883886870703,4.25,0.0185580623235157,0.0121482644168668,0.0016359047374774
2012-11-01,0.2361635222704595,0.1608729631022055,0.2806403822292447,0.2832571113458398,0.1497691283657126,0.2839304986146183,0.1970901404278808,0.3033546693128324,0.1930553933105595,0.2093314151495705,0.1252449151820622,0.0221532961254938,22.3260737515254,4.25,0.01289700690056,0.0211941070043939,0.0013765791002746
2012-12-01,0.236527230131144,0.1635669634246744,0.2796021037420712,0.2850616166832833,0.1473062108399438,0.2799005763991196,0.2010157041271475,0.2953300744496388,0.1988444617447559,0.2137545928268797,0.1401532744654922,0.0346297151879224,22.6439927929702,4.25,0.0107839001656937,0.0122595545431536,-0.0025810708840405
2013-01-01,0.2381479694476773,0.1680496413155969,0.2795137233459419,0.2871304098281512,0.1479519924767283,0.2783198449897917,0.2052286750819253,0.2890852855174279,0.2055647083319233,0.2187240468955201,0.1579361794014092,0.0496115674576155,21.4532804527867,4.25,0.0177844165428713,0.0472722726633432,-0.0011528461687039
2013-02-01,0.2408468286971062,0.1739594869770268,0.2803013550985653,0.2892898851919938,0.1515286790769317,0.2791216145800289,0.2094519864730176,0.2847609383291298,0.2128230203160679,0.2239902163082213,0.1776539007828859,0.0662993814439821,26.3803985275549,4.25,0.0171361165215351,0.0091470693565716,0.0008721931665589
2013-03-01,0.2443371310178913,0.1808402127661053,0.2817757296534832,0.2913644990219927,0.1575505754789172,0.2819672315228073,0.2134364021197259,0.2822432710442318,0.2202131850080681,0.2292956860650764,0.1982659088381428,0.083778604323941,23.7010343473127,4.25,0.0090164594367183,0.0042733147022726,-0.0089780726135454
2013-04-01,0.2482476379603994,0.1881970230865923,0.2836362112972698,0.2931893386512669,0.1652658016355278,0.2862519585897856,0.2169994598746984,0.2811616642087623,0.2273578946416135,0.2344062529161287,0.218735077292156,0.1010239315449058,21.5609310232023,4.25,0.0156516418605852,0.0049618657793222,-0.0025175104901747
2013-05-01,0.2521789002023534,0.1955501138002883,0.2855288947425488,0.2946220449452547,0.1737952480632884,0.2912196467098068,0.220034472607672,0.281012467459299,0.2339225363136213,0.239128641695769,0.238071215246666,0.1169728790578202,24.3564306120644,4.25,0.0120054474662689,-0.0218299025712401,-0.0019321156598223
2013-06-01,0.2557715401357638,0.2024684339696792,0.2871352484562605,0.2955528092917239,0.1823101674033982,0.2961363889152503,0.2224917498019442,0.2813509374619001,0.239603069545191,0.243311584012749,0.2553034316094903,0.1306518062273546,21.4933014900005,4.25,0.0064262438238078,-0.0012281884220773,-0.0026111411284992
2013-07-01,0.2587655803228596,0.2085807232120327,0.2882598630146585,0.2959127031735688,0.1901881149283974,0.3004569792342181,0.2243487909218652,0.2819628190903964,0.2441112129088764,0.2468394281194425,0.2694257937902611,0.1413300476826796,17.8562453583576,4.25,0.0075303792195156,0.013976575738944,-0.0054548682322672
2013-08-01,0.2610275425777917,0.2135687467595836,0.2888773329801921,0.2956798970215921,0.197080855675464,0.3039120827356835,0.2255866284474462,0.2829268477277034,0.247176677433583,0.2496289503015411,0.2793769282314211,0.1486547371176781,21.8569290185624,4.25,0.0074682531676391,-0.014493825334615,-0.0053997349531849
2013-09-01,0.2625377391170136,0.2171541789505844,0.2891195744741467,0.2948841520891091,0.2028709441518723,0.3064830736451879,0.2261862760645996,0.2845423282503468,0.2485717330693535,0.2516349997976857,0.2840883304620015,0.1526969030396865,18.5111235348108,4.25,0.0015711284426465,0.0014106700682823,-0.0010866217283622
2013-10-01,0.2633540307501518,0.2190950331495149,0.2892201531472358,0.2936085931061786,0.2075651344714135,0.3082987645994715,0.2261473065495215,0.2871740726804935,0.2481519404302883,0.2528633525702396,0.282606103778521,0.1538770233542025,20.928510445704,4.25,0.0001473809889649,-0.0050652639781804,-0.0003825765299427
2013-11-01,0.2635738940290864,0.2192073487225253,0.2894412374578992,0.2919857450125013,0.2111929093240467,0.309515122796127,0.2255180581223345,0.2910882733897611,0.2459012769273413,0.2533839134670607,0.2742683395546755,0.1528097874406886,20.289252718847,4.0,0.0116341084447051,-0.0016869756442891,0.002187206476196
2013-12-01,0.2633099910782725,0.2174153802710799,0.2900055497296817,0.2901865545071851,0.2137566540568995,0.3102286833280629,0.2244230523165561,0.2963346633535499,0.2419700981261002,0.2533376142719789,0.2589000987432042,0.1501412280446863,16.4901121590892,4.0,0.0044034291461862,-0.0092940448709244,-0.0016554300140697
2014-01-01,0.2626867351317812,0.2138118348806517,0.2910559584871579,0.2884051750576112,0.2152503514571473,0.3104572396344818,0.2230731139195263,0.302712294382724,0.2366932199270315,0.2529325931608935,0.2369614392102883,0.1464443358055393,15.7094036865662,4.0,0.0029658795668912,-0.0089700440126098,-0.0031584576906468
2014-02-01,0.2618581936153053,0.2086969909210102,0.2926613254347037,0.286843181725552,0.2157405118617031,0.3102010646448982,0.2217476534496391,0.3098434877733966,0.2305720317631838,0.2524258097692273,0.2095683559247925,0.1421943074734498,14.6244073425447,4.0,0.0109485072643895,0.0015828134124227,-0.0059725018601294
2014-03-01,0.261029396077044,0.2025647174149823,0.2948587267440826,0.2856932640680273,0.2154574069578641,0.3095420046697871,0.2207517483028933,0.3173199388220032,0.2242143561648005,0.252089837391036,0.1783405975563196,0.1377944226859054,12.2083477827611,4.0,0.0102078896148587,-0.0034214523528238,-0.005158837190941
2014-04-01,0.260457112064046,0.1960310915325974,0.2976964372901498,0.285122962399142,0.2148271634761626,0.3087098852876919,0.2203627771276291,0.3248355423773857,0.2182483829159101,0.2521744246335883,0.1451279020788459,0.1336183889062686,14.5242777553412,4.0,0.0073002235286061,-0.0034639899005449,-0.0039168186426676
2014-05-01,0.2604247181308922,0.1897348721914762,0.3012519271570136,0.2852610734733291,0.2144247312770166,0.3080820595038507,0.220784996305022,0.3322491280805114,0.2132391774662712,0.2528762106606812,0.111735887161176,0.1300539435255136,12.3308748992648,4.0,0.0034265442589511,-0.0015449025938915,-0.0022452524053167
2014-06-01,0.2612017122278806,0.1842426434152341,0.3056225258089153,0.2861883571099629,0.2148750041870851,0.3081234747866705,0.222125062563154,0.3395703512900301,0.2096300188749696,0.2543229756602683,0.0797460420033174,0.127512821966348,12.4965701701218,4.0,0.0052671216328314,-0.0007427006452211,-0.001589245289746
2014-07-01,0.2629971885232706,0.1799827461332676,0.3108897735165704,0.2879343972395515,0.2167251422526351,0.3092823459663706,0.2243931561427735,0.3468812711614221,0.2077160876569002,0.2565731071956257,0.0504535357570709,0.1263752367382279,11.6967851247641,3.75,0.0095420577508491,0.0147876310369923,-0.0043144307850426
2014-08-01,0.2659206895572369,0.1772264106664925,0.3170683412246911,0.2904797474479648,0.2203281327980068,0.3118765786601858,0.2275256155031448,0.3542286695903801,0.2076501403592931,0.2596258253768918,0.0249045291686701,0.1268907368459984,11.4865267060826,3.75,0.0144501429344272,-0.010467529296875,0.0008569300423872
2014-09-01,0.269959217847794,0.1761140022853154,0.3240547424796077,0.293757873518735,0.2257729172191678,0.3160086091578411,0.2314139677693285,0.3615314913115064,0.2094655127834491,0.2634316412225775,0.0039803110325051,0.129089409880971,10.8735444731299,3.5,0.0188537006959588,-0.0061218195836545,-0.0016024531095989
2014-10-01,0.27497717918923,0.1767024120134978,0.3316002985594078,0.2976567455804281,0.2328808774694865,0.321537401715409,0.2359284541568105,0.368543289953989,0.2131009969897147,0.2678992671118545,-0.0115466524925293,0.1327437353622908,10.7981174162911,3.5,0.005795681189834,-0.0143205126216002,-0.0037742841700072
2014-11-01,0.2807435421423054,0.1790046791188374,0.339331715431227,0.3020243444887856,0.2412730562811699,0.3281250812480504,0.240929100016172,0.3748961902278421,0.2184171157454308,0.2729010437399917,-0.0210397017725697,0.1373971462187754,10.6212222165498,3.5,-0.0007787255351179,-0.0044073665984574,0.0014968436681166
2014-12-01,0.2869663203277596,0.1829941806196109,0.3468037688253242,0.3066779790688685,0.2504509342298538,0.3353205715002355,0.2462593764382653,0.3802007638172998,0.225187664869653,0.2782751670371346,-0.0241334949669347,0.1424425350547448,13.0740524949622,3.5,0.015449983169256,-0.014893280632411,-0.002283688609887
2015-01-01,0.2933113992592996,0.18856873114258,0.3535502642586957,0.3114149648660783,0.259829558662336,0.3426222212356729,0.2517287295891447,0.3841399827639477,0.2330689997624047,0.2838264567936731,-0.02093494261062,0.1472179572961046,10.3631842819984,3.25,0.0105761167252558,0.0049913333761315,-0.001700061725583
2015-02-01,0.2994103154640998,0.1955030586028147,0.3591237252353783,0.3160240930390942,0.2687380428936771,0.3495100444497286,0.2570998697325244,0.3865204892951491,0.2415787964544356,0.2893331845859759,-0.0121634302077911,0.1511158718478386,9.00242644944833,3.25,0.0030207062695188,-0.0115460163848033,-0.0030255078261304
2015-03-01,0.3048791260693235,0.203432516639783,0.363133831926409,0.3202994243054045,0.2764487597688405,0.3554788104703718,0.2620949925486263,0.3872855276231633,0.2501182490562778,0.2945643071852316,0.0008946046195671,0.1536964591711945,10.0594440486518,3.25,0.0012508604621981,-0.009257464133385,-0.0075886139054363
2015-04-01,0.3093576144459324,0.2118899888021867,0.3652868166677936,0.3240567980797653,0.2822612233322774,0.3600878672132628,0.266424827166504,0.3865025908510726,0.2580448086277078,0.2993032382008395,0.0166277756966273,0.1547642226512088,9.64205429256671,3.25,-6.801224688579577e-05,0.0049573569460072,-0.0038898747009413
2015-05-01,0.3125574271877783,0.2203823617002182,0.3654161921018036,0.3271499764696002,0.2856130186307613,0.3630109933655804,0.2698342584534337,0.3843282363893689,0.264775259278899,0.3033708396391365,0.0334315102648324,0.1543734886702365,8.48852392032146,3.25,0.0039708213420255,-0.0196991578366625,-0.0056119821907368
2015-06-01,0.3143015725803261,0.2284801386051027,0.3634927124566398,0.3294791449153773,0.2861798080279772,0.3640698349870907,0.2721464633653112,0.3809595830890013,0.2698836295766062,0.3066379527281557,0.0500079837282733,0.1527727008461556,8.72593456734838,3.25,0.0063391326934607,-0.0065548805720623,-0.0033124049933183
2015-07-01,0.3145441565545716,0.2358945191806579,0.3596110386208615,0.3309883985070701,0.2839377061586565,0.3632465904566472,0.2732887732796903,0.3765939495117004,0.2731610691800741,0.309022703577656,0.0655540469818682,0.1503153582451808,10.7656128569681,3.25,0.003968765348723,-0.004715330656314,-0.0044876342453107
2015-08-01,0.3133709596117189,0.2425143365784306,0.3539698673243641,0.3316572980787051,0.2791800364623348,0.3606840614366852,0.2732942454222447,0.3714247013347834,0.2746198077034786,0.3104788107820388,0.0797878490828435,0.147363228765772,8.40046390976353,3.25,-0.0021312658979557,0.0147152375531522,-0.0037580847335917
2015-09-01,0.3109821868222562,0.2483861729913697,0.3468568997551344,0.3314915077317183,0.2724836123429931,0.3566763790656542,0.2722783625134696,0.3656725370932477,0.2744438415659398,0.3109828434979371,0.0928116845285591,0.1442150421543457,8.28700248803369,3.5,-0.0032937385794621,0.013627439658159,-0.0002753059802382
2015-10-01,0.3076495721458235,0.2536457348371568,0.3386214093183455,0.3305133111950378,0.2646010721402813,0.3516268782672616,0.2703964290094549,0.3596083948742329,0.2729026805110507,0.3105229768673876,0.1048764696325756,0.141075012891809,7.62819943809694,3.5,0.008869734162733,0.0119305327235144,-0.0014259575844712
2015-11-01,0.3036551103265802,0.2584270179965751,0.3296302869263059,0.3287523715483035,0.2563000188009516,0.3459676085633735,0.2677996377272691,0.3535350874631958,0.2702621088900662,0.3090918535833882,0.1161591337383873,0.1380626304729393,8.55398389652281,3.5,0.0106106405027379,0.0003860258637329,-0.0034289194169701
2015-12-01,0.2992427506105479,0.2627888404566392,0.3202339126108038,0.3262396594437965,0.248234093580952,0.3400871429606379,0.2646077049011346,0.3477466538410766,0.2667312513182267,0.3066873565381711,0.1266605728657702,0.135262784766143,9.21738470416217,3.75,-0.0013381121565682,-0.0114316033185414,-0.0044374363826518
2016-01-01,0.2946068321155556,0.2666881760674027,0.3107624885659078,0.323008289417312,0.2409078427875524,0.3343074928200074,0.2609071932780132,0.3424969981501799,0.262464423693116,0.3033206867586791,0.1362500463362561,0.1327851895957442,7.50309152531176,4.0,0.0067753614481311,-0.0244612507115556,-0.003711376484037
2016-02-01,0.2899057798715476,0.2699983792325998,0.3015363128780356,0.3190995523215619,0.2347055301307258,0.3288888692284449,0.256772457224721,0.3379681731938424,0.2576051585306209,0.299026313575548,0.1447903051096038,0.1307774523736425,7.88013056947258,4.25,0.0055326606376646,0.0036178123072305,-0.0017378869181348
2016-03-01,0.2852664903508105,0.2725488960951882,0.2928495452986445,0.3145674261072871,0.2298957364245174,0.3240079793140221,0.2522917551372677,0.3342124404785566,0.2523322019267058,0.2938672249047781,0.1522468026063978,0.1293741017482046,8.68260101750717,4.25,0.0019652027766294,0.0179906309179707,-0.0059456191677784
2016-04-01,0.2807643096707656,0.274162765761289,0.2849175414932983,0.3094745350274087,0.2265803595106295,0.3196994418805199,0.2475796765456699,0.3310834655108134,0.2468721172765967,0.2879294471023412,0.158718180296089,0.1286030826500907,8.21018918574779,4.25,0.0073793265746433,-0.0001305461725493,-0.0001140526002781
2016-05-01,0.2763989344260076,0.2746810385937694,0.2778257849258654,0.3038798704056081,0.2246467010645051,0.3158139590881638,0.2427676778235007,0.3282153921119307,0.2414729682004243,0.2813080590608453,0.1643901050824587,0.1282980982485995,7.92000506107565,4.25,0.005780621702091,-0.0106735429960994,0.1309632444790409
2016-06-01,0.2720794057696211,0.2739709273447676,0.2715027647700099,0.2978301491440831,0.2237387317351273,0.3120127915416878,0.2379803991714794,0.3250575936808199,0.2363556118966436,0.2740983788271596,0.1694408935169376,0.1280673746516084,7.8738495836915,4.25,0.0051099876490348,-0.0174037842920536,-0.0013931417358388
2016-07-01,0.2676203302151344,0.2719183471366141,0.2657193413964932,0.2913591530776277,0.2232466395358405,0.3077921607882965,0.2333075996945429,0.3209395484515903,0.2316637021063852,0.2663978861634812,0.1739377006542198,0.1273561390792572,7.82875904914121,4.25,0.0075720208580676,0.0255523470552683,-0.0008168027070962
2016-08-01,0.2627431343001,0.2684077583247355,0.2601027894955494,0.2844907031677504,0.2223052234919494,0.3025157967774851,0.2287789964596116,0.3151294755553837,0.2274265582337599,0.2583112348743948,0.1777604065151217,0.1255825936799227,7.4568749769116,4.25,0.0122859599365938,0.0111809579936483,-0.003570067491422
2016-09-01,0.2570966975506218,0.2633060533294545,0.254178289225044,0.2772463535697588,0.2198400120698251,0.2954693447810572,0.2243564776174726,0.3068897625993111,0.2235564644524806,0.2499568284208975,0.1805982044518506,0.122294881047065,8.16256214532732,4.25,0.0055128860900992,-0.0031407340251582,-0.0020603869646753
2016-10-01,0.2503174876317998,0.2564732940334614,0.2474565140018102,0.2696595623131776,0.2147158968957523,0.2859672603181025,0.2199542396328553,0.2955574301269639,0.2198946603024591,0.2414760671925587,0.1820477887019728,0.1173092151499213,7.41653561705152,4.25,0.0032697714308014,0.0070483150629314,-0.0041165293451007
2016-11-01,0.2421196764052445,0.2478098477366655,0.2395472295155869,0.2617929757878376,0.2059674664558012,0.2734973199975649,0.2154817285223066,0.2806490964502923,0.2162905156514794,0.2330408148230996,0.1817839071931288,0.1107825257320696,7.76573094748072,4.25,0.0009790221918433,-0.0104017158799528,-0.0028922512099232
2016-12-01,0.2323785063357362,0.2373228556343309,0.2302514348571135,0.253751849089817,0.1930176119477727,0.2578440327193788,0.2108918134671889,0.2619521700237703,0.2126786763996658,0.2248545929568092,0.1797285027792638,0.1031842767309736,7.94184518233192,4.25,-0.0010223465098055,0.0052473763118441,-0.0033308210155019
2017-01-01,0.2211689705287417,0.2251785417401469,0.2195919366501882,0.2456841126828813,0.1757914200771492,0.2391359312938464,0.2062113680568651,0.2395634001638767,0.2091173068243468,0.2171430228148552,0.1761486537675415,0.0951802713271506,7.7885176914938,4.25,0.0044603141140053,0.0143630645527348,-0.002372787091644
2017-02-01,0.2087550386129044,0.2117213745545897,0.2077857236988676,0.237765292265491,0.154714413509675,0.2178225999454985,0.2015406167012802,0.2138871570663285,0.2057711660294248,0.2101324845013499,0.1716552899864791,0.0874791206436731,7.07407320053599,4.25,0.0023364012600495,-0.0044908265677938,-0.0032213033893976
2017-03-01,0.1955517433595554,0.1974559773974609,0.1951953241686625,0.2301773105875092,0.1306431403371141,0.1946237067791164,0.1970265078835275,0.185626897829957,0.2028541272153235,0.2040248821684434,0.1671044795189635,0.0807023657846106,7.4647519932439,4.25,0.0039029879361767,0.0031465219694659,-0.0128775862464761
2017-04-01,0.1820740850996501,0.182992882451614,0.1822801571245713,0.2230905771045598,0.10475117851634,0.1704652330991026,0.1928231642455631,0.1557644287180933,0.2005581217519909,0.1989792224071189,0.1634264081313692,0.0753308921553883,6.95598166413881,4.25,0.0019614554095332,0.0081777009618,0.0025872111772684
2017-05-01,0.1688774405185042,0.1689691523464285,0.1695486575795419,0.2166490290462312,0.0783852996530308,0.1463989360044417,0.1890518445908419,0.1254994715653275,0.1989956164795447,0.195102216319205,0.1614513738515555,0.0717369439696651,6.89240108166823,4.0,0.0119575904920998,0.0066033842344201,0.0042513775764301
2017-06-01,0.1564877040951411,0.1559645964051449,0.1574964872707787,0.2109624966901813,0.052876449867446,0.1234801486099613,0.1857776694305809,0.0961221793874058,0.1981700328685571,0.1924444395569864,0.1617705252612465,0.0702336582502074,8.14908465495113,4.0,0.00459561898334,-0.0128205128205127,0.0015945261562766
2017-07-01,0.1453556316806945,0.144434201914517,0.1465730412146788,0.2061072991813432,0.0294042759162941,0.1026653972278083,0.1830135090980796,0.0688893394065164,0.1979833597477436,0.1910027305973386,0.1646553549570383,0.0710905814077811,7.90948482153013,3.75,0.0048648261396226,0.0071724093864316,-0.0019789342913433
2017-08-01,0.1358543848324756,0.1346798068261197,0.1371930997757209,0.2021330156039217,0.0089753220262661,0.0847749544571937,0.1807473470437869,0.0449523510612316,0.1982803596069183,0.1907295495943864,0.1700587013132886,0.0745087181451951,7.19497366351911,3.75,0.0041099561091479,-0.0165741475019826,-0.0066773693088835
2017-09-01,0.1282981765704982,0.1268653046588203,0.1297568674292374,0.1990694295487785,-0.0075369445963475,0.0704909277711236,0.1789777586238064,0.0253158510973356,0.1989072017563239,0.1915444276154252,0.1776908850403307,0.0805611399273262,7.02411570251024,3.5,0.0081676154797574,0.0379808079993548,0.0001577246305339
2017-10-01,0.1229456401629551,0.1210520460156728,0.1246348976255878,0.1969263814786361,-0.0193824174894842,0.0603381274436231,0.1777358250956576,0.0107844448810688,0.1997528660353823,0.1933404282264383,0.1871220246320878,0.0891124672295263,7.27705151328612,3.5,0.0080454688739741,-0.0124300807955252,0.0047145751131827
2017-11-01,0.1199715822244012,0.11722502914452,0.1221090897049611,0.1956839668599269,-0.0259985696878965,0.054631445923938,0.177077429756222,0.001887503763484,0.2007528219903112,0.1959825721546916,0.1978539762855158,0.0997522618856293,7.1343745926027,3.25,0.0095658671925435,-0.0090780365009439,0.0019762713198128
2017-12-01,0.119426564616171,0.1152998557002688,0.1223058089115662,0.195278137681184,-0.0271016311544963,0.0534249375621866,0.1770518050382898,-0.0011832902029461,0.2018637690303835,0.1993011826535653,0.2093407169323012,0.1117836481421747,7.5895178096414,3.25,0.0046200256272279,0.0101297175428289,-0.0015660621828019
2018-01-01,0.1212114535581168,0.1151195165523079,0.1251583123932187,0.1955917200459399,-0.0227443467026029,0.0564995621504582,0.1776648707326623,0.001408115471029,0.2030331502191479,0.2030893309832183,0.2209816716294963,0.1242948456198553,6.75781101557486,3.0,0.0096493969980862,0.0105153958598576,-0.0012725496289579
2018-02-01,0.1250656057883153,0.1164456985785164,0.1303936021268012,0.196457262132806,-0.0133567031420308,0.0633683565901094,0.1788531191529466,0.0091465016547422,0.204176259742206,0.2071105736604776,0.2321053114397489,0.1362968339492733,6.4821128763812,3.0,0.0102573551472964,-0.0374086172032975,-0.0024959598035896
2018-03-01,0.1305691305545248,0.118949824936736,0.1375412249763712,0.197670342614422,0.0002341097485322,0.073286791875597,0.1804792523844484,0.021177582647716,0.2051715372269866,0.2111145830963526,0.2419563868862254,0.1468722039313804,7.01801825002307,2.75,0.0097522727152032,0.0023753736769815,-0.0048476295839452
2018-04-01,0.1371650571771556,0.1222170758435735,0.1459656108241633,0.1990129995152444,0.0168216652655229,0.0852726532687194,0.1823560318343977,0.0363315149314297,0.205880834421872,0.2148575036928999,0.2497095937675652,0.1552710502342429,6.75370441684489,2.75,0.0092030421135937,-0.0296943513025534,0.0956194464213842
2018-05-01,0.1442329366698956,0.1257812855497324,0.1549611890270801,0.2002794168458208,0.0349852518067477,0.0982171190432743,0.184287087643923,0.0532448281372197,0.2061898241383244,0.218126875212192,0.2545750773290123,0.1609549098206611,6.46707756842418,2.75,0.0025993144308362,-0.0020767569363682,-0.0001845177510284
2018-06-01,0.1511911912111369,0.1291883465101976,0.1638762118551774,0.2012984696872284,0.0533462481188128,0.1110548240919852,0.1861102151203456,0.0705494524111462,0.2060513061957632,0.2207635766135369,0.2559394242639307,0.1636076774567133,6.87268902264673,2.75,0.0080198565886848,-0.0164155498210272,-0.0033294598126824
2018-07-01,0.1575796228543886,0.1320660939416845,0.1722019462513716,0.2019460155391216,0.0707873516132363,0.1229098393053226,0.1877246987407994,0.0870388102155584,0.20551105479887,0.2226719561925701,0.2534937062954008,0.1631164288228801,6.66753658318062,2.75,0.0028292667610294,0.0290797068332233,-0.0038132632220319
2018-08-01,0.1630919730605652,0.1341703165839004,0.1795974459211712,0.2021448401877126,0.0865499190902445,0.1331640014767432,0.189092984885157,0.1017564731457483,0.2047026258137294,0.2238159864815328,0.2472950625781605,0.1595271477801238,7.14803339785607,2.75,0.0038333095284956,-0.0085859499646364,-0.0013159386177699
2018-09-01,0.1675609841938016,0.1353899129069608,0.1858633663108684,0.2018540025504541,0.1002123910551609,0.1414509195456821,0.1902182815175229,0.1140145076289289,0.2038101750353617,0.2242031461307971,0.2377275156852932,0.1529981574038319,6.34055169107964,2.75,0.0064590651788876,-0.0387225217751969,-0.0019131489531697
2018-10-01,0.1709214313461356,0.13572029487481,0.1908994549796966,0.2010555043780433,0.1116088389427546,0.147613679373292,0.1911125844364397,0.1233805010860771,0.2030154495970181,0.2238643890461348,0.225381963804622,0.1437729592244411,7.18418370049188,2.75,0.0052397432759405,0.0095096736335238,-0.0008161686284203
2018-11-01,0.173173085083457,0.1352237016273552,0.1946694081212613,0.199745812169511,0.1207375374397297,0.1516528771597195,0.1917730038921322,0.12965304315197,0.2024524928230189,0.2228404606382614,0.2109127297711587,0.1321777091287571,6.53294799561028,2.75,0.0040722300774083,0.0153012377761061,-0.0012228827588751
2018-12-01,0.1743486494438814,0.1339901388234155,0.1971730753004685,0.1979339933300078,0.127670878866694,0.1536662020982033,0.1921746474499826,0.1328188442358828,0.2021832908955996,0.2211783158989556,0.194922227048425,0.1186249971037988,7.01332655024873,2.75,0.004472887511606,0.0123596073214675,-0.0018144744038062
2019-01-01,0.1744928208950322,0.1321089287229337,0.1984298722335777,0.1956451076158313,0.1324872088573637,0.15379084388226,0.1922815464547518,0.1329992956400214,0.2021992003501146,0.2189345481214372,0.1778956603406892,0.1035924208857224,6.27744761706453,2.75,0.0021035086702259,0.037567170241014,-0.0006528963468509
2019-02-01,0.1723830956926346,0.1289543181683979,0.1968825581325145,0.1924046229218584,0.1324720363793304,0.1499099917113853,0.1916339533660791,0.1265877244720778,0.2028727258027438,0.2155797091872296,0.1601134777522091,0.0872147453265463,6.48504231617692,2.75,0.0045632595524347,0.0140177958271785,-0.0012660097254734
2019-03-01,0.1700831937991023,0.1257255217702424,0.1950801558393859,0.1891159194655189,0.131986209330113,0.1457041162298961,0.1909105739840623,0.1197710325876883,0.2034973671249254,0.2121571066089004,0.142347260439767,0.0709250737017775,6.09834066538653,2.75,0.003108267976672,-0.002576912132039,-0.0072229716972942
2019-04-01,0.1676927922010184,0.1224470574886036,0.1931646091381283,0.1858080047776271,0.1312706364930974,0.141330624628127,0.1901628715624177,0.1127610720882851,0.2041001207984978,0.2087092777565529,0.1244760951959727,0.0545987200942429,7.04134799333517,2.75,0.0011170576918098,0.0283875671648887,-0.0019968101460041
2019-05-01,0.1652145546939163,0.1191153813085785,0.191141959794216,0.182473046078753,0.1303473964602547,0.1367924722367921,0.1893932223407676,0.1055091243408954,0.2047184472160496,0.2052304620841421,0.106540067892778,0.0382318337464726,6.65356411401381,2.75,-0.0012295888498078,0.0220003061263525,-0.0014739624546435
2019-06-01,0.1626523149600132,0.1157334108097744,0.1890164560460907,0.1791072823272461,0.129234260259593,0.1320981281621817,0.1886013107458913,0.0979964907212272,0.2053712028945089,0.2017173785686319,0.0885882974778936,0.0218427232388465,6.54277392762007,2.75,0.0104717275130745,0.0030700936013769,0.0008634636304836
2019-07-01,0.1600141879097405,0.1123077965560748,0.1867969581230754,0.175710670239741,0.1279548035292187,0.1272646561491001,0.1877874338031963,0.0902323898168647,0.2060656144766502,0.1981701389242351,0.0706591304874694,0.0054505893938716,6.54502478868761,2.75,0.0036737955752741,0.0036083171710792,-0.0020292408415014
2019-08-01,0.1573086518107983,0.1088457825838232,0.1844925828452989,0.1722847313829701,0.1265308758094894,0.1223100234518902,0.1869518212909015,0.0822369313383979,0.2068022003102728,0.1945901934590631,0.0527801797131251,-0.0109276175005166,6.44661220292634,2.5,0.0078264417293765,0.0227105897862267,-0.0006094011403842
